kabupaten,tahun,bulan,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
Lampung Utara,2023,11,17.672,29.044666666666668,34.69533333333333,24.931333333333335,72.16733333333333,99.2
Lampung Utara,2023,12,17.470967741935485,28.03322580645161,33.22129032258064,24.312580645161294,77.1783870967742,184.12
Lampung Utara,2024,1,17.06064516129032,26.725806451612904,30.42806451612903,23.845161290322583,86.41354838709677,239.81
Lampung Utara,2024,2,17.435172413793104,26.697241379310345,30.12448275862069,24.05103448275862,88.17103448275863,242.89
Lampung Utara,2024,3,17.908709677419353,26.955161290322582,30.63225806451613,23.958387096774196,87.23548387096774,299.58
Lampung Utara,2024,4,17.108,27.327333333333332,30.799333333333333,24.564666666666668,88.41366666666666,258.16
Lampung Utara,2024,5,16.18935483870968,27.122258064516128,30.658709677419353,24.464193548387097,89.43806451612903,165.66
Lampung Utara,2024,6,15.278333333333334,26.565,29.991333333333333,23.834999999999997,88.02833333333334,119.89
Lampung Utara,2024,7,17.884516129032257,25.794516129032257,30.035806451612903,22.654516129032256,85.97290322580645,30.7
Lampung Utara,2024,8,17.57225806451613,26.970645161290324,32.498709677419356,22.826129032258066,78.77032258064517,35.43
Lampung Utara,2024,9,18.127,28.208333333333332,34.410999999999994,23.711333333333336,71.703,68.74
Lampung Utara,2024,10,20.683225806451613,28.826129032258066,35.18741935483871,24.162580645161288,69.64354838709677,68.47
Lampung Utara,2024,11,17.272,27.29866666666667,31.711000000000002,24.034,82.096,265.13
Lampung Utara,2024,12,16.273870967741935,26.546774193548387,30.398387096774194,23.459032258064518,85.19354838709677,232.13
Mesuji,2018,1,17.313870967741938,26.141290322580645,28.956451612903226,23.747096774193547,86.60096774193549,158.81
Mesuji,2018,2,15.997142857142858,26.21,28.7175,24.10214285714286,88.56464285714286,278.39
Mesuji,2018,3,18.010645161290324,26.659032258064514,29.02774193548387,24.551935483870967,86.83483870967743,378.37
Mesuji,2018,4,17.208666666666666,27.427,29.940333333333335,25.441,85.20700000000001,186.58
Mesuji,2018,5,15.095483870967742,27.41741935483871,29.849032258064515,25.669677419354837,86.20709677419354,166.03
Mesuji,2018,6,14.744666666666667,26.78666666666667,29.18,24.941,86.93866666666666,126.86
Mesuji,2018,7,17.623225806451615,26.15741935483871,29.35741935483871,23.668064516129032,84.41,18.48
Mesuji,2018,8,17.970967741935485,26.206129032258065,29.36967741935484,23.86193548387097,83.85387096774193,60.88
Mesuji,2018,9,18.813,26.588,30.167333333333332,23.728333333333335,81.56433333333332,78.48
Mesuji,2018,10,17.749354838709678,27.61774193548387,31.154516129032256,24.856774193548386,80.12612903225806,113.46
Mesuji,2018,11,16.677,27.37066666666667,30.07,25.044,83.03466666666667,234.7
Mesuji,2018,12,17.006774193548388,26.982580645161292,29.733870967741936,24.58451612903226,83.9474193548387,201.65
Mesuji,2019,1,16.613548387096774,26.79,29.478064516129034,24.541290322580643,87.32741935483871,280.78
Mesuji,2019,2,16.468214285714286,27.01892857142857,29.59892857142857,24.87607142857143,86.78964285714287,307.26
Mesuji,2019,3,18.28322580645161,27.016129032258064,29.463870967741936,24.774193548387096,85.5383870967742,338.64
Mesuji,2019,4,15.881666666666666,27.609333333333332,30.029,25.447333333333333,85.598,305.16
Mesuji,2019,5,15.623548387096774,27.578064516129032,29.921612903225803,25.674516129032256,86.67709677419354,85.91
Mesuji,2019,6,15.087,27.128666666666668,29.828,25.157,85.51033333333334,82.38
Mesuji,2019,7,18.486129032258063,26.481290322580644,29.613548387096774,24.215806451612906,84.09225806451613,83.39
Mesuji,2019,8,18.61032258064516,26.23709677419355,29.843548387096774,23.5058064516129,82.3441935483871,4.85
Mesuji,2019,9,18.585666666666665,26.890666666666668,31.296666666666667,23.643666666666665,78.92699999999999,19.599999999999998
Mesuji,2019,10,18.695483870967742,28.06096774193548,33.02,24.50516129032258,74.73387096774194,50.81
Mesuji,2019,11,17.704666666666665,28.875999999999998,33.753,25.267666666666667,72.118,83.62
Mesuji,2019,12,15.584516129032258,27.848709677419354,31.239354838709676,25.056451612903224,81.41483870967743,339.31
Mesuji,2020,1,16.82193548387097,27.137096774193548,30.138387096774192,24.675161290322578,86.93483870967742,326.06
Mesuji,2020,2,16.814137931034484,27.09344827586207,29.875172413793102,24.804137931034486,87.20827586206896,196.81
Mesuji,2020,3,17.419999999999998,27.529032258064515,30.136129032258065,25.26516129032258,85.7183870967742,338.08
Mesuji,2020,4,16.43466666666667,27.49366666666667,29.685333333333332,25.630666666666666,85.74266666666666,289.12
Mesuji,2020,5,15.019677419354839,27.570645161290326,29.65774193548387,25.927096774193547,87.96193548387097,218.04
Mesuji,2020,6,15.304333333333334,26.986,29.316666666666666,25.267333333333333,86.97399999999999,265.12
Mesuji,2020,7,15.272258064516128,26.55258064516129,29.0258064516129,24.753870967741936,86.94870967741934,141.52
Mesuji,2020,8,18.686129032258062,26.668387096774193,29.49290322580645,24.462580645161292,85.72967741935483,85.56
Mesuji,2020,9,16.688666666666666,26.851333333333333,29.85533333333333,24.517666666666667,84.699,117.17999999999999
Mesuji,2020,10,15.915483870967742,26.95709677419355,29.75483870967742,24.666774193548385,84.92193548387097,231.63
Mesuji,2020,11,17.045666666666666,27.122666666666664,29.92233333333333,24.833000000000002,84.85833333333333,191.22
Mesuji,2020,12,15.514838709677418,26.471290322580646,28.79258064516129,24.389032258064514,87.02354838709678,272.93
Mesuji,2021,1,14.471935483870968,26.021935483870966,28.35290322580645,24.04290322580645,89.94258064516129,276.96
Mesuji,2021,2,16.94857142857143,26.2275,28.758928571428573,24.117142857142856,89.89285714285714,231.38
Mesuji,2021,3,18.137096774193548,26.638387096774192,29.088064516129034,24.475483870967743,86.59290322580645,203.84
Mesuji,2021,4,16.85,27.08833333333333,29.594333333333335,24.916999999999998,85.07333333333332,534.5699999999999
Mesuji,2021,5,15.458387096774194,27.573548387096775,29.924516129032256,25.761935483870968,86.39967741935483,111.96
Mesuji,2021,6,15.329,26.887333333333334,29.317,24.911,85.95866666666667,90.46
Mesuji,2021,7,16.48258064516129,26.44645161290323,29.271612903225805,24.240000000000002,85.40064516129033,77.05
Mesuji,2021,8,15.120322580645162,26.674838709677417,29.48,24.588387096774195,85.16483870967743,132.49
Mesuji,2021,9,18.334333333333333,26.775,29.661,24.562333333333335,85.401,172.35
Mesuji,2021,10,17.403548387096773,27.45193548387097,30.383870967741935,25.009354838709676,82.81967741935483,137.81
Mesuji,2021,11,16.628666666666668,26.79733333333333,29.187,24.636000000000003,85.15799999999999,330.37
Mesuji,2021,12,16.21483870967742,26.659032258064514,28.901612903225807,24.61967741935484,87.05645161290323,318.04
Mesuji,2022,1,16.21483870967742,26.337419354838712,28.63064516129032,24.258709677419354,88.88451612903226,334.4
Mesuji,2022,2,18.000714285714285,26.539285714285715,29.025000000000002,24.28464285714286,86.00678571428571,197.69
Mesuji,2022,3,18.119032258064518,27.093225806451613,29.4541935483871,24.95483870967742,85.48451612903226,180.76
Mesuji,2022,4,18.117666666666665,27.22533333333333,29.674666666666667,25.092666666666666,84.93166666666666,217.19
Mesuji,2022,5,15.635806451612904,27.27709677419355,29.550967741935484,25.279677419354837,86.47387096774193,191.76
Mesuji,2022,6,13.429,26.444,28.774,24.564666666666668,87.195,172.29
Mesuji,2022,7,14.511935483870968,26.620645161290323,29.09741935483871,24.68322580645161,87.19193548387096,94.79
Mesuji,2022,8,15.941290322580645,26.65806451612903,29.243548387096773,24.729032258064517,86.72,159.1
Mesuji,2022,9,15.214666666666666,26.50133333333333,29.273666666666667,24.186,85.30033333333333,147.04
Mesuji,2022,10,15.363870967741935,26.70193548387097,29.28258064516129,24.464193548387097,85.88967741935484,248.75
Mesuji,2022,11,15.492333333333333,26.909,29.291333333333334,24.708333333333332,85.179,174.42000000000002
Mesuji,2022,12,15.5,26.536129032258064,28.93322580645161,24.404838709677417,86.96612903225805,269.47
Mesuji,2023,1,16.16032258064516,26.151612903225807,28.44967741935484,24.174838709677417,88.35741935483871,306.9
Mesuji,2023,2,15.729285714285714,26.1825,28.555714285714288,24.162499999999998,89.20607142857143,208.05
Mesuji,2023,3,17.05322580645161,26.687096774193545,29.151290322580646,24.4741935483871,87.32677419354839,315.62
Mesuji,2023,4,17.322333333333333,27.337666666666667,29.791999999999998,25.137666666666668,85.70100000000001,183.74
Mesuji,2023,5,15.629032258064516,27.774838709677418,30.118709677419357,25.96677419354839,86.82935483870968,212.93
Mesuji,2023,6,14.705666666666668,27.262333333333334,29.804,25.34766666666667,87.00466666666667,140.64
Mesuji,2023,7,15.058387096774194,26.97741935483871,29.506774193548388,25.074838709677422,85.99741935483871,177.18
Mesuji,2023,8,17.80806451612903,26.81935483870968,29.955483870967743,24.529032258064515,85.02387096774193,51.46
Mesuji,2023,9,19.56566666666667,26.91466666666667,30.72533333333333,24.015666666666668,81.76299999999999,7.45
Mesuji,2023,10,19.000967741935483,28.174516129032256,32.45903225806452,25.036451612903225,78.12870967741935,27.35
Mesuji,2023,11,15.939666666666666,28.676333333333332,32.096333333333334,25.992,78.827,142.59
Mesuji,2023,12,15.41741935483871,28.13483870967742,31.2041935483871,25.53774193548387,82.05451612903227,205.92
Mesuji,2024,1,16.12709677419355,27.39483870967742,30.067419354838712,25.00548387096774,85.90225806451612,288.09000000000003
Mesuji,2024,2,16.14862068965517,27.50862068965517,30.076551724137932,25.33758620689655,87.3603448275862,322.46
Mesuji,2024,3,17.221290322580646,27.789032258064516,30.425483870967742,25.550967741935484,86.62225806451613,303.01
Mesuji,2024,4,15.176333333333334,28.45266666666667,30.915333333333333,26.366,85.13666666666667,267.4
Mesuji,2024,5,15.219354838709679,28.297096774193548,30.710967741935484,26.536451612903225,87.21354838709676,257.29
Mesuji,2024,6,14.586333333333334,27.616666666666667,29.997666666666664,25.719333333333335,86.24933333333334,139.19
Mesuji,2024,7,16.926451612903225,26.97225806451613,29.951290322580647,24.75032258064516,84.82096774193548,61.71
Mesuji,2024,8,17.74741935483871,27.15258064516129,30.43290322580645,24.728064516129034,84.07129032258065,25.150000000000002
Mesuji,2024,9,17.698,27.680333333333333,31.075,24.984333333333332,80.90766666666667,103.03
Mesuji,2024,10,19.031290322580645,28.168387096774193,31.789032258064516,25.18516129032258,79.25387096774193,98.61
Mesuji,2024,11,15.514999999999999,27.81566666666667,30.508666666666667,25.515333333333334,82.31533333333333,244.52
Mesuji,2024,12,14.464516129032257,27.18967741935484,29.886129032258065,24.90258064516129,85.90387096774194,274.95
Metro,2018,1,17.429032258064513,25.62677419354839,29.602903225806454,22.419677419354837,85.6083870967742,162.5
Metro,2018,2,18.649285714285714,25.628214285714286,28.937857142857144,22.923214285714288,88.79357142857143,386.16
Metro,2018,3,19.30032258064516,25.688064516129035,29.058709677419355,23.065483870967743,88.57483870967742,385.61
Metro,2018,4,18.052666666666667,26.279333333333334,29.749333333333333,23.537666666666667,88.14733333333334,205.17
Metro,2018,5,17.52032258064516,26.168064516129032,29.791935483870965,23.409032258064514,88.74870967741936,134.0
Metro,2018,6,16.109333333333332,25.675666666666665,29.14966666666667,23.069333333333336,89.13366666666667,114.81
Metro,2018,7,18.72483870967742,25.14548387096774,29.69967741935484,21.671290322580642,84.41870967741936,11.82
Metro,2018,8,18.653225806451612,26.337741935483873,31.99451612903226,22.39741935483871,76.12516129032258,35.82
Metro,2018,9,19.889,27.116,33.371,22.388333333333332,72.02366666666667,40.660000000000004
Metro,2018,10,19.84967741935484,28.173870967741934,34.25741935483871,23.660645161290322,71.70935483870967,67.69
Metro,2018,11,18.252666666666666,27.139333333333333,31.814333333333334,23.836000000000002,80.20333333333333,160.09
Metro,2018,12,17.448064516129033,26.620322580645162,30.980967741935483,23.43516129032258,81.57483870967742,113.27
Metro,2019,1,19.00548387096774,26.393870967741936,30.27064516129032,23.39258064516129,85.98483870967742,313.27
Metro,2019,2,19.937857142857144,26.24142857142857,29.952142857142857,23.349999999999998,87.72785714285715,299.79
Metro,2019,3,18.656774193548387,26.105483870967742,29.668709677419354,23.151290322580646,87.29870967741937,328.5
Metro,2019,4,18.971999999999998,26.625999999999998,30.200666666666667,23.84766666666667,88.09066666666668,314.43
Metro,2019,5,17.94709677419355,26.365161290322582,29.923870967741934,23.619032258064518,88.6783870967742,66.51
Metro,2019,6,16.682333333333336,25.738,29.667666666666666,22.810666666666666,87.96166666666666,52.29
Metro,2019,7,18.4,25.553870967741933,30.32225806451613,21.95451612903226,83.5516129032258,67.77
Metro,2019,8,19.77032258064516,26.853225806451615,33.43,22.085806451612903,71.37838709677419,1.15
Metro,2019,9,21.050666666666665,28.330333333333332,35.81433333333334,22.552666666666667,62.89266666666666,4.2299999999999995
Metro,2019,10,22.033870967741933,28.971290322580646,36.34548387096774,23.40838709677419,63.604193548387094,49.64
Metro,2019,11,21.201999999999998,29.30666666666667,36.13733333333333,24.146666666666665,63.961,50.97
Metro,2019,12,18.830967741935485,28.123870967741937,33.4441935483871,24.171290322580642,75.61032258064516,266.77
Metro,2020,1,18.786129032258064,26.34741935483871,29.85,23.638387096774192,88.78967741935485,446.99
Metro,2020,2,18.09,26.17413793103448,29.46344827586207,23.52896551724138,89.17758620689655,184.77
Metro,2020,3,18.121935483870967,26.426451612903225,29.494193548387095,23.90064516129032,88.98096774193547,360.77
Metro,2020,4,18.657333333333334,26.600666666666665,29.903000000000002,24.009999999999998,88.83233333333332,270.59
Metro,2020,5,16.216129032258063,26.552258064516128,29.789032258064516,24.19516129032258,89.84032258064516,180.06
Metro,2020,6,16.039333333333335,25.783,29.090666666666667,23.311666666666667,89.97633333333333,296.07
Metro,2020,7,16.695483870967742,25.315483870967743,28.87,22.67774193548387,89.3683870967742,141.1
Metro,2020,8,19.634516129032257,25.530322580645162,29.600322580645162,22.39032258064516,88.17354838709677,124.42
Metro,2020,9,18.83966666666667,25.916666666666668,30.220000000000002,22.658,86.09666666666666,97.57
Metro,2020,10,17.818064516129034,26.082903225806454,30.118709677419353,23.158709677419353,85.72709677419354,119.2
Metro,2020,11,17.349333333333334,26.594333333333335,31.031333333333333,23.314,83.15599999999999,125.93
Metro,2020,12,17.049677419354836,25.83258064516129,29.587419354838712,22.764193548387095,85.37516129032258,285.0
Metro,2021,1,15.440967741935484,25.414193548387097,28.575806451612905,22.840967741935486,89.41258064516128,319.5
Metro,2021,2,17.595357142857143,25.59142857142857,28.826071428571428,23.062142857142856,90.02785714285714,269.94
Metro,2021,3,19.870645161290323,25.643548387096775,28.970000000000002,22.84903225806452,88.53193548387097,166.76
Metro,2021,4,18.813,25.944333333333336,29.472666666666665,23.173,88.20266666666666,233.07
Metro,2021,5,16.618387096774192,26.463870967741936,29.98483870967742,23.824193548387097,89.0283870967742,85.36
Metro,2021,6,15.077666666666666,25.679666666666666,29.139,22.970666666666666,88.55766666666666,76.74000000000001
Metro,2021,7,16.823870967741936,25.519354838709678,29.856129032258064,22.176451612903225,85.0232258064516,51.269999999999996
Metro,2021,8,17.232580645161292,26.321290322580648,31.086129032258064,22.903548387096773,81.90129032258065,114.67999999999999
Metro,2021,9,17.979,26.212333333333333,30.73033333333333,22.89966666666667,84.09833333333333,154.78
Metro,2021,10,19.53258064516129,26.804193548387094,31.33516129032258,23.45193548387097,81.92709677419356,129.84
Metro,2021,11,17.31066666666667,25.924333333333333,29.378666666666668,23.223000000000003,87.291,358.77
Metro,2021,12,17.98193548387097,25.99290322580645,29.363225806451613,23.373870967741937,87.46387096774194,259.39
Metro,2022,1,18.811612903225804,25.67064516129032,28.741612903225807,23.199677419354842,89.44870967741934,315.24
Metro,2022,2,18.75392857142857,25.643571428571427,29.18285714285714,22.736071428571428,87.62750000000001,194.45
Metro,2022,3,18.822903225806453,26.24225806451613,29.852903225806454,23.31645161290323,86.19096774193548,124.38
Metro,2022,4,19.051666666666666,26.148666666666667,29.73966666666667,23.273000000000003,86.98266666666667,183.79000000000002
Metro,2022,5,15.711612903225806,26.176129032258064,29.443548387096776,23.601935483870967,89.18548387096774,195.28
Metro,2022,6,14.861333333333334,25.316666666666666,28.663333333333334,22.788999999999998,89.595,124.91
Metro,2022,7,15.80774193548387,25.562580645161294,29.227096774193548,22.74806451612903,88.65709677419355,78.01
Metro,2022,8,17.654193548387095,25.72774193548387,29.49451612903226,22.93548387096774,87.90096774193547,139.61
Metro,2022,9,18.262999999999998,25.791,29.821666666666665,22.802333333333333,85.85799999999999,78.84
Metro,2022,10,17.760322580645163,25.848064516129032,29.67064516129032,23.06709677419355,86.5125806451613,182.17
Metro,2022,11,18.529333333333334,26.151,30.108999999999998,23.071,85.17466666666668,125.92
Metro,2022,12,16.406774193548387,25.84,29.67967741935484,22.71225806451613,85.7567741935484,225.79
Metro,2023,1,18.219032258064516,25.51290322580645,29.01516129032258,22.679354838709678,88.00741935483872,334.62
Metro,2023,2,16.90607142857143,25.450714285714287,28.807142857142857,22.597857142857144,87.88,168.63
Metro,2023,3,19.338709677419356,25.87,29.267096774193547,23.1658064516129,88.51225806451613,292.71
Metro,2023,4,20.0,26.303,29.998,23.303,87.22133333333333,114.94999999999999
Metro,2023,5,17.43548387096774,26.668064516129032,30.169999999999998,24.044838709677418,88.48,155.94
Metro,2023,6,15.589666666666666,26.088,29.566333333333333,23.388333333333332,89.26066666666667,127.81
Metro,2023,7,15.858064516129032,25.807741935483868,29.46741935483871,23.135161290322582,88.22838709677418,191.52
Metro,2023,8,19.356451612903225,25.87516129032258,30.629354838709677,22.36225806451613,84.7158064516129,60.52
Metro,2023,9,22.101999999999997,27.395666666666667,34.12,22.358666666666668,72.066,4.3
Metro,2023,10,22.809354838709677,29.67774193548387,36.81516129032258,24.23,63.11290322580645,5.85
Metro,2023,11,18.096,29.044666666666668,34.69533333333333,24.931333333333335,72.16733333333333,99.2
Metro,2023,12,18.908709677419353,28.03322580645161,33.22129032258064,24.312580645161294,77.1783870967742,184.12
Metro,2024,1,17.054193548387094,26.725806451612904,30.42806451612903,23.845161290322583,86.41354838709677,239.81
Metro,2024,2,18.734137931034482,26.697241379310345,30.12448275862069,24.05103448275862,88.17103448275863,242.89
Metro,2024,3,18.561612903225804,26.955161290322582,30.63225806451613,23.958387096774196,87.23548387096774,299.58
Metro,2024,4,16.710333333333335,27.327333333333332,30.799333333333333,24.564666666666668,88.41366666666666,258.16
Metro,2024,5,16.106129032258064,27.122258064516128,30.658709677419353,24.464193548387097,89.43806451612903,165.66
Metro,2024,6,15.209,26.565,29.991333333333333,23.834999999999997,88.02833333333334,119.89
Metro,2024,7,17.488387096774193,25.794516129032257,30.035806451612903,22.654516129032256,85.97290322580645,30.7
Metro,2024,8,19.11032258064516,26.970645161290324,32.498709677419356,22.826129032258066,78.77032258064517,35.43
Metro,2024,9,20.28166666666667,28.208333333333332,34.410999999999994,23.711333333333336,71.703,68.74
Metro,2024,10,22.120645161290323,28.826129032258066,35.18741935483871,24.162580645161288,69.64354838709677,68.47
Metro,2024,11,17.488333333333333,27.29866666666667,31.711000000000002,24.034,82.096,265.13
Metro,2024,12,15.973225806451614,26.546774193548387,30.398387096774194,23.459032258064518,85.19354838709677,232.13
Pesawaran,2018,1,17.429032258064513,25.845483870967744,28.77806451612903,23.696129032258067,84.71483870967741,162.3
Pesawaran,2018,2,18.649285714285714,25.919285714285714,28.48107142857143,23.997857142857146,86.46285714285715,374.04
Pesawaran,2018,3,19.30032258064516,25.989354838709676,28.49225806451613,24.228064516129034,86.3225806451613,379.44
Pesawaran,2018,4,18.052666666666667,26.541333333333334,29.061666666666667,24.695,86.41933333333333,244.87
Pesawaran,2018,5,17.52032258064516,26.565806451612904,29.163870967741936,24.671935483870968,86.29516129032258,122.63
Pesawaran,2018,6,16.109333333333332,26.106333333333335,28.454333333333334,24.430666666666664,86.50266666666667,122.36
Pesawaran,2018,7,18.72483870967742,25.350645161290323,28.54,23.026129032258062,82.50225806451614,12.120000000000001
Pesawaran,2018,8,18.653225806451612,26.090645161290322,30.063548387096777,23.373548387096776,76.60032258064517,34.39
Pesawaran,2018,9,19.889,26.67866666666667,31.08966666666667,23.514333333333333,74.95,47.11
Pesawaran,2018,10,19.84967741935484,27.57903225806452,31.911935483870966,24.484516129032258,75.19225806451612,77.44
Pesawaran,2018,11,18.252666666666666,26.75,29.99866666666667,24.60533333333333,82.48966666666666,173.05
Pesawaran,2018,12,17.448064516129033,26.49967741935484,29.530322580645162,24.456129032258065,82.56806451612904,161.39000000000001
Pesawaran,2019,1,19.00548387096774,26.60258064516129,29.58258064516129,24.436129032258062,84.20677419354838,340.98
Pesawaran,2019,2,19.937857142857144,26.534285714285716,29.36285714285714,24.485000000000003,85.41571428571429,275.99
Pesawaran,2019,3,18.656774193548387,26.299999999999997,28.983225806451614,24.271612903225805,85.85096774193549,353.42
Pesawaran,2019,4,18.971999999999998,26.801333333333332,29.406,24.92,86.099,271.79
Pesawaran,2019,5,17.94709677419355,26.710967741935484,29.11,24.955161290322582,86.09612903225806,86.38
Pesawaran,2019,6,16.682333333333336,26.00433333333333,28.729666666666667,24.05933333333333,85.18833333333333,51.300000000000004
Pesawaran,2019,7,18.4,25.767419354838708,29.140967741935484,23.324838709677422,81.65064516129033,70.58
Pesawaran,2019,8,19.77032258064516,26.216129032258067,30.84161290322581,23.038709677419355,74.00161290322582,3.39
Pesawaran,2019,9,21.050666666666665,27.168,32.50633333333333,23.298000000000002,69.24233333333333,3.6
Pesawaran,2019,10,22.033870967741933,27.58967741935484,32.69064516129032,23.948064516129033,71.34516129032258,56.75
Pesawaran,2019,11,21.201999999999998,27.859333333333332,32.657000000000004,24.403666666666666,72.48366666666666,53.5
Pesawaran,2019,12,18.830967741935485,27.813870967741938,32.04548387096774,24.821290322580648,77.5058064516129,276.38
Pesawaran,2020,1,18.786129032258064,26.73548387096774,29.551935483870967,24.69677419354839,86.28709677419356,584.64
Pesawaran,2020,2,18.09,26.547931034482758,29.06793103448276,24.58103448275862,86.60586206896552,267.43
Pesawaran,2020,3,18.121935483870967,26.673548387096773,28.98032258064516,24.908709677419353,86.9858064516129,444.5
Pesawaran,2020,4,18.657333333333334,26.823333333333334,29.223333333333336,25.005999999999997,86.84466666666667,290.9
Pesawaran,2020,5,16.216129032258063,26.780645161290323,29.001290322580644,25.169677419354837,87.91161290322582,190.13
Pesawaran,2020,6,16.039333333333335,26.186666666666667,28.481333333333332,24.46966666666667,87.16900000000001,268.28000000000003
Pesawaran,2020,7,16.695483870967742,25.761290322580646,28.27741935483871,24.01322580645161,86.4341935483871,146.46
Pesawaran,2020,8,19.634516129032257,25.878387096774194,28.71709677419355,23.7758064516129,85.79516129032258,170.82
Pesawaran,2020,9,18.83966666666667,26.063333333333333,29.05666666666667,23.918,85.11866666666667,112.3
Pesawaran,2020,10,17.818064516129034,26.062903225806455,28.7758064516129,24.25032258064516,85.79548387096774,142.06
Pesawaran,2020,11,17.349333333333334,26.62066666666667,29.837666666666667,24.409666666666666,83.34933333333333,161.63
Pesawaran,2020,12,17.049677419354836,25.87741935483871,28.616451612903226,23.879677419354838,85.23516129032258,294.26
Pesawaran,2021,1,15.440967741935484,25.923548387096773,28.393225806451614,23.990645161290324,86.10870967741936,335.33
Pesawaran,2021,2,17.595357142857143,26.056428571428572,28.601428571428574,24.118214285714288,86.90714285714286,307.99
Pesawaran,2021,3,19.870645161290323,26.050967741935484,28.543870967741935,24.04548387096774,85.48612903225806,181.95
Pesawaran,2021,4,18.813,26.212,28.694333333333336,24.359666666666666,86.08033333333333,200.95
Pesawaran,2021,5,16.618387096774192,26.695483870967742,29.180967741935483,24.923870967741934,87.35806451612903,87.7
Pesawaran,2021,6,15.077666666666666,26.033333333333335,28.230666666666664,24.35666666666667,86.31400000000001,81.35
Pesawaran,2021,7,16.823870967741936,25.98193548387097,29.053870967741933,23.728387096774195,82.9141935483871,55.419999999999995
Pesawaran,2021,8,17.232580645161292,26.45774193548387,29.820322580645165,24.13,81.44290322580645,116.07
Pesawaran,2021,9,17.979,26.351999999999997,29.570666666666668,24.109333333333332,83.26566666666666,165.02
Pesawaran,2021,10,19.53258064516129,26.661935483870966,29.799354838709675,24.489354838709676,82.69677419354838,158.59
Pesawaran,2021,11,17.31066666666667,25.967,28.470333333333333,24.200333333333333,86.91266666666667,371.2
Pesawaran,2021,12,17.98193548387097,26.21677419354839,28.93322580645161,24.25483870967742,85.4541935483871,252.76999999999998
Pesawaran,2022,1,18.811612903225804,25.912580645161288,28.183548387096774,24.19193548387097,87.26774193548388,315.46
Pesawaran,2022,2,18.75392857142857,25.934642857142855,28.551071428571426,23.96392857142857,85.74785714285714,223.46
Pesawaran,2022,3,18.822903225806453,26.344838709677422,28.926774193548386,24.39548387096774,85.23967741935483,139.51
Pesawaran,2022,4,19.051666666666666,26.28166666666667,28.812,24.404333333333334,85.537,226.19
Pesawaran,2022,5,15.711612903225806,26.40516129032258,28.58516129032258,24.782258064516128,87.5232258064516,234.63
Pesawaran,2022,6,14.861333333333334,25.671666666666667,27.877,24.103,87.24666666666667,147.83
Pesawaran,2022,7,15.80774193548387,26.05322580645161,28.6,24.148387096774194,85.53999999999999,90.19
Pesawaran,2022,8,17.654193548387095,26.021290322580644,28.575806451612905,24.206451612903226,86.09645161290322,137.72
Pesawaran,2022,9,18.262999999999998,25.939,28.683333333333334,24.023666666666667,85.46333333333334,85.6
Pesawaran,2022,10,17.760322580645163,25.84,28.43032258064516,24.118709677419357,86.1716129032258,196.56
Pesawaran,2022,11,18.529333333333334,25.988333333333333,28.824,24.000666666666667,85.74033333333334,148.06
Pesawaran,2022,12,16.406774193548387,26.011935483870968,28.990645161290324,23.84,84.34161290322581,215.45
Pesawaran,2023,1,18.219032258064516,25.656129032258065,28.223225806451612,23.77774193548387,86.87612903225806,310.46
Pesawaran,2023,2,16.90607142857143,25.77035714285714,28.365357142857142,23.7375,85.84392857142858,205.37
Pesawaran,2023,3,19.338709677419356,26.08258064516129,28.70193548387097,24.136129032258065,86.69516129032259,261.28000000000003
Pesawaran,2023,4,20.0,26.291666666666668,28.871,24.370333333333335,86.47133333333333,107.05
Pesawaran,2023,5,17.43548387096774,26.858709677419355,29.254193548387097,25.17096774193548,86.31258064516129,142.91
Pesawaran,2023,6,15.589666666666666,26.41166666666667,28.785,24.688666666666666,86.80099999999999,146.37
Pesawaran,2023,7,15.858064516129032,25.973870967741938,28.513870967741934,24.22225806451613,86.22258064516129,220.47
Pesawaran,2023,8,19.356451612903225,25.956129032258065,29.397096774193546,23.546774193548387,82.88741935483871,58.22
Pesawaran,2023,9,22.101999999999997,26.80666666666667,31.635666666666665,23.393666666666668,74.11933333333333,4.06
Pesawaran,2023,10,22.809354838709677,28.433870967741935,33.567096774193544,24.701612903225808,70.33741935483872,7.43
Pesawaran,2023,11,18.096,28.031000000000002,32.16566666666667,25.266333333333332,77.43433333333334,110.10000000000001
Pesawaran,2023,12,18.908709677419353,27.340967741935486,31.270967741935483,24.74225806451613,79.33225806451614,151.22
Pesawaran,2024,1,17.054193548387094,26.727096774193548,29.48225806451613,24.794193548387096,86.16451612903225,280.13
Pesawaran,2024,2,18.734137931034482,26.861379310344827,29.466206896551725,24.95310344827586,86.23724137931035,235.5
Pesawaran,2024,3,18.561612903225804,26.996129032258064,29.68935483870968,25.026451612903223,86.47612903225807,320.1
Pesawaran,2024,4,16.710333333333335,27.38,29.851,25.561666666666667,87.72833333333332,256.03000000000003
Pesawaran,2024,5,16.106129032258064,27.37516129032258,29.888387096774192,25.53516129032258,87.08064516129032,174.59
Pesawaran,2024,6,15.209,26.926333333333332,29.349333333333334,25.089666666666666,85.71033333333334,142.57
Pesawaran,2024,7,17.488387096774193,26.196129032258067,29.073548387096775,24.13935483870968,83.62290322580645,95.74
Pesawaran,2024,8,19.11032258064516,26.679032258064513,30.531290322580645,23.89548387096774,79.93290322580646,46.08
